"id_individu","age","genre","niveau_etudes","langue_domicile","region","departement","milieu","commune","arrondismt","statut_emploi_principal","activite_principale","activite_secondaire","privation_revenus","activite_principale_isic_section","activite_principale_isic_libelle","activite_secondaire_isic_section","activite_secondaire_isic_libelle","radio","television","vehicule","ordinateur","telephone","internet","score_actifs","source_eau","assainissement","electricite_acces","electricite_freq","round_afrobarometer","annee_enquete","pays"
168287549,30,"Femme","Secondaire incomplet",660,"Thiès",40,"Urbain",84,117,"Employé à temps partiel",6,NA,2,"O","O - Administration publique et défense",NA,NA,0,1,0,0,1,1,3,"Robinet dans la cour/concession",2,"Oui",5,9,2022,"SEN"
168287586,18,"Homme","Secondaire incomplet",660,"Thiès",40,"Urbain",84,117,"Inactif (ne cherche pas)",1,NA,2,NA,"Non applicable (étudiant)",NA,NA,1,1,1,1,1,1,6,"Robinet dans la cour/concession",2,"Oui",5,9,2022,"SEN"
168287695,68,"Femme","Primaire complet",660,"Thiès",40,"Urbain",84,117,"Inactif (ne cherche pas)",2,NA,2,NA,"Non applicable (femme au foyer)",NA,NA,1,1,1,1,1,0,5,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168287696,46,"Homme","Secondaire complet",660,"Thiès",40,"Urbain",84,117,"Inactif (ne cherche pas)",NA,NA,0,NA,NA,NA,NA,1,1,1,1,1,0,5,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168287740,66,"Homme","Aucun enseignement formel",660,"Kaffrine",13,"Rural",25,50,"Inactif (ne cherche pas)",3,NA,3,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,0,1,0,1,0,3,"Robinet dans la cour/concession",3,"Oui",3,9,2022,"SEN"
168287741,36,"Femme","Aucun enseignement formel",660,"Kaffrine",13,"Rural",25,50,"Inactif (ne cherche pas)",3,NA,2,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,0,0,0,1,0,2,"Robinet dans la cour/concession",1,"Oui",3,9,2022,"SEN"
168288515,51,"Homme","Aucun enseignement formel",660,"Kaffrine",13,"Rural",25,50,"Employé à temps plein",3,NA,3,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,1,1,0,1,1,5,"Robinet dans la cour/concession",2,"Oui",3,9,2022,"SEN"
168288548,63,"Femme","Aucun enseignement formel",660,"Kaffrine",13,"Rural",25,50,"Employé à temps partiel",6,NA,3,"O","O - Administration publique et défense",NA,NA,1,1,0,1,1,1,5,"Robinet dans la cour/concession",2,"Oui",3,9,2022,"SEN"
168288692,58,"Femme","Primaire incomplet",660,"Thiès",40,"Urbain",84,117,"Inactif (ne cherche pas)",2,NA,3,NA,"Non applicable (femme au foyer)",NA,NA,1,1,0,0,1,0,3,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168288693,35,"Homme","Post-secondaire incomplet",660,"Thiès",40,"Urbain",84,117,"Chômeur (cherche un emploi)",NA,NA,2,NA,NA,NA,NA,1,1,1,0,1,1,5,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168290452,89,"Homme","Primaire incomplet",660,"Thiès",40,"Urbain",84,117,"Inactif (ne cherche pas)",5,NA,2,"C","C - Industrie manufacturière",NA,NA,1,1,1,0,1,0,4,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168290453,45,"Femme",NA,660,"Thiès",40,"Urbain",84,117,"Employé à temps plein",11,NA,4,"G","G - Commerce; réparation d'automobiles",NA,NA,1,1,0,0,1,1,4,"Robinet dans la maison",1,"Oui",2,9,2022,"SEN"
168290555,50,"Femme","Enseignement informel/coranique",660,"Kaffrine",13,"Rural",25,50,"Inactif (ne cherche pas)",5,NA,2,"C","C - Industrie manufacturière",NA,NA,1,1,0,0,1,0,3,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168290556,56,"Homme","Enseignement informel/coranique",660,"Kaffrine",13,"Rural",25,50,"Inactif (ne cherche pas)",3,NA,0,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,1,1,1,1,0,5,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168293920,53,"Femme","Aucun enseignement formel",661,"Louga",25,"Rural",45,75,"Chômeur (cherche un emploi)",2,NA,2,NA,"Non applicable (femme au foyer)",NA,NA,1,0,0,0,1,0,2,"Puits protégé",3,"Non",NA,9,2022,"SEN"
168293921,39,"Homme","Aucun enseignement formel",661,"Louga",25,"Rural",45,75,"Inactif (ne cherche pas)",NA,NA,3,NA,NA,NA,NA,1,0,0,0,1,0,2,"Puits protégé",3,"Non",NA,9,2022,"SEN"
168295540,19,"Homme","Secondaire incomplet",661,"Louga",25,"Rural",45,75,"Chômeur (cherche un emploi)",1,NA,3,NA,"Non applicable (étudiant)",NA,NA,1,0,0,0,1,1,3,"Robinet dans la maison",3,"Non",NA,9,2022,"SEN"
168295541,48,"Femme","Aucun enseignement formel",661,"Louga",25,"Rural",45,75,"Inactif (ne cherche pas)",0,NA,3,NA,"Non applicable (sans emploi)",NA,NA,1,0,0,0,1,0,2,"Fontaine publique",1,"Non",NA,9,2022,"SEN"
168295598,53,"Homme","Enseignement informel/coranique",660,"Kaffrine",13,"Rural",25,49,"Inactif (ne cherche pas)",3,NA,3,"A","A - Agriculture, sylviculture et pêche",NA,NA,0,0,0,0,1,1,2,"Robinet dans la cour/concession",2,"Non",NA,9,2022,"SEN"
168296309,46,"Homme","Enseignement informel/coranique",660,"Kaffrine",13,"Rural",25,49,"Inactif (ne cherche pas)",3,NA,2,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,1,1,1,1,0,5,"Robinet dans la maison",1,"Non",NA,9,2022,"SEN"
168297412,80,"Homme","Secondaire complet",660,"Louga",25,"Rural",45,75,"Inactif (ne cherche pas)",10,NA,3,"T","T - Ménages en tant qu'employeurs",NA,NA,1,0,0,0,1,0,2,"Robinet dans la maison",1,"Oui",2,9,2022,"SEN"
168297413,25,"Femme","Enseignement informel/coranique",660,"Louga",25,"Rural",45,75,"Inactif (ne cherche pas)",2,NA,0,NA,"Non applicable (femme au foyer)",NA,NA,1,1,0,1,1,1,5,"Robinet dans la maison",2,"Oui",2,9,2022,"SEN"
168297452,33,"Homme","Secondaire incomplet",660,"Louga",25,"Rural",45,75,"Chômeur (cherche un emploi)",3,NA,3,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,1,0,0,1,1,4,"Robinet dans la maison",1,"Oui",3,9,2022,"SEN"
168297453,32,"Femme","Primaire incomplet",660,"Louga",25,"Rural",45,75,"Inactif (ne cherche pas)",11,NA,3,"G","G - Commerce; réparation d'automobiles",NA,NA,1,1,1,1,1,0,5,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168300925,25,"Homme","Enseignement informel/coranique",660,"Kaffrine",13,"Rural",25,49,"Employé à temps partiel",3,NA,4,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,0,0,0,1,1,3,"Robinet dans la cour/concession",2,"Non",NA,9,2022,"SEN"
168300926,30,"Femme","Aucun enseignement formel",660,"Kaffrine",13,"Rural",25,49,"Inactif (ne cherche pas)",4,NA,3,"G","G - Commerce; réparation d'automobiles",NA,NA,1,0,0,0,1,0,2,"Fontaine publique",3,"Non",NA,9,2022,"SEN"
168300967,20,"Femme","Enseignement informel/coranique",660,"Kaffrine",13,"Rural",25,49,"Inactif (ne cherche pas)",0,NA,3,NA,"Non applicable (sans emploi)",NA,NA,1,1,0,1,1,0,4,"Puits non protégé",3,"Non",NA,9,2022,"SEN"
168301028,35,"Femme","Aucun enseignement formel",661,"Kaffrine",13,"Rural",25,49,"Inactif (ne cherche pas)",2,NA,4,NA,"Non applicable (femme au foyer)",NA,NA,1,1,1,0,1,0,4,"Robinet dans la maison",1,"Non",NA,9,2022,"SEN"
168301040,47,"Homme","Enseignement informel/coranique",660,"Kaffrine",13,"Rural",25,49,"Inactif (ne cherche pas)",7777,3,4,NA,NA,"A","A - Agriculture, sylviculture et pêche",1,1,0,0,1,0,3,"Robinet dans la maison",1,"Non",NA,9,2022,"SEN"
168301257,45,"Femme","Enseignement informel/coranique",660,"Kaffrine",13,"Rural",25,49,"Chômeur (cherche un emploi)",3,NA,4,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,0,1,0,1,0,3,"Puits non protégé",3,"Non",NA,9,2022,"SEN"
168301406,40,"Homme","Enseignement informel/coranique",661,"Thiès",40,"Urbain",83,116,"Inactif (ne cherche pas)",3,NA,2,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,1,1,1,1,1,6,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168301424,23,"Femme","Primaire complet",662,"Thiès",40,"Urbain",83,116,"Chômeur (cherche un emploi)",5,NA,3,"C","C - Industrie manufacturière",NA,NA,1,1,0,0,1,0,3,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168301473,30,"Femme","Secondaire incomplet",660,"Thiès",40,"Urbain",83,116,"Employé à temps partiel",5,NA,3,"C","C - Industrie manufacturière",NA,NA,0,1,1,0,1,1,4,"Robinet dans la cour/concession",1,"Oui",2,9,2022,"SEN"
168301474,50,"Homme","Primaire incomplet",661,"Thiès",40,"Urbain",83,116,"Chômeur (cherche un emploi)",3,NA,2,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,1,0,0,1,0,3,"Robinet dans la maison",3,"Oui",2,9,2022,"SEN"
168301716,64,"Homme","Enseignement informel/coranique",660,"Louga",26,"Rural",46,76,"Employé à temps plein",3,NA,2,"A","A - Agriculture, sylviculture et pêche",NA,NA,0,1,0,1,1,1,4,"Robinet dans la maison",1,"Oui",2,9,2022,"SEN"
168301717,40,"Femme","Aucun enseignement formel",660,"Louga",26,"Rural",46,76,"Employé à temps plein",3,NA,3,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,1,0,0,1,0,3,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168303348,66,"Femme","Aucun enseignement formel",661,"Louga",26,"Rural",46,76,"Inactif (ne cherche pas)",3,NA,3,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,1,1,1,1,0,5,"Robinet dans la maison",3,"Oui",4,9,2022,"SEN"
168303349,74,"Homme","Enseignement informel/coranique",661,"Louga",26,"Rural",46,76,"Inactif (ne cherche pas)",3,NA,2,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,1,1,1,1,0,5,"Puits protégé",3,"Oui",4,9,2022,"SEN"
168304081,55,"Homme","Aucun enseignement formel",661,"Louga",26,"Rural",46,76,"Inactif (ne cherche pas)",3,NA,3,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,1,1,1,1,0,5,"Fontaine publique",3,"Oui",4,9,2022,"SEN"
168304082,18,"Femme","Secondaire incomplet",661,"Louga",26,"Rural",46,76,"Inactif (ne cherche pas)",1,NA,2,NA,"Non applicable (étudiant)",NA,NA,1,1,1,1,1,1,6,"Puits non protégé",3,"Oui",4,9,2022,"SEN"
168304457,57,"Homme","Primaire complet",661,"Thiès",40,"Urbain",83,116,"Inactif (ne cherche pas)",7777,3,2,NA,NA,"A","A - Agriculture, sylviculture et pêche",1,1,1,0,1,0,4,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168304458,53,"Femme","Aucun enseignement formel",660,"Thiès",40,"Urbain",83,116,"Inactif (ne cherche pas)",2,NA,2,NA,"Non applicable (femme au foyer)",NA,NA,1,1,0,0,1,0,3,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168304480,25,"Femme","Secondaire incomplet",660,"Thiès",40,"Urbain",83,116,"Chômeur (cherche un emploi)",6,NA,4,"O","O - Administration publique et défense",NA,NA,0,0,0,0,1,1,2,"Fontaine publique",3,"Non",NA,9,2022,"SEN"
168304481,18,"Homme","Secondaire incomplet",662,"Thiès",40,"Urbain",83,116,"Inactif (ne cherche pas)",1,NA,2,NA,"Non applicable (étudiant)",NA,NA,1,1,0,0,1,1,4,"Puits non protégé",3,"Oui",3,9,2022,"SEN"
168309241,75,"Homme","Enseignement informel/coranique",660,"Louga",25,"Rural",45,74,"Inactif (ne cherche pas)",3,NA,3,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,0,1,0,1,0,3,"Robinet dans la cour/concession",1,"Non",NA,9,2022,"SEN"
168309242,50,"Femme","Aucun enseignement formel",660,"Louga",25,"Rural",45,74,"Inactif (ne cherche pas)",2,NA,4,NA,"Non applicable (femme au foyer)",NA,NA,0,0,0,0,1,0,1,"Robinet dans la maison",1,"Non",NA,9,2022,"SEN"
168310277,37,"Homme","Aucun enseignement formel",661,"Louga",25,"Rural",45,74,"Chômeur (cherche un emploi)",4,NA,2,"G","G - Commerce; réparation d'automobiles",NA,NA,1,0,0,0,1,0,2,"Puits protégé",3,"Non",NA,9,2022,"SEN"
168310278,28,"Femme","Secondaire incomplet",661,"Louga",25,"Rural",45,74,"Chômeur (cherche un emploi)",7777,1,2,NA,NA,NA,"Non applicable (étudiant)",1,0,0,0,1,NA,NA,"Puits protégé",3,"Non",NA,9,2022,"SEN"
168312820,56,"Femme","Aucun enseignement formel",661,"Louga",25,"Rural",45,74,"Inactif (ne cherche pas)",0,NA,3,NA,"Non applicable (sans emploi)",NA,NA,1,0,0,0,1,0,2,"Robinet dans la maison",1,"Non",NA,9,2022,"SEN"
168312821,23,"Homme","Aucun enseignement formel",661,"Louga",25,"Rural",45,74,"Inactif (ne cherche pas)",NA,NA,2,NA,NA,NA,NA,1,0,0,0,1,0,2,"Robinet dans la maison",3,"Non",NA,9,2022,"SEN"
168314111,52,"Homme","Enseignement informel/coranique",661,"Louga",25,"Rural",45,74,"Inactif (ne cherche pas)",NA,NA,2,NA,NA,NA,NA,1,0,0,0,1,0,2,"Puits protégé",3,"Non",NA,9,2022,"SEN"
168314112,45,"Femme","Enseignement informel/coranique",661,"Louga",25,"Rural",45,74,"Inactif (ne cherche pas)",2,NA,0,NA,"Non applicable (femme au foyer)",NA,NA,1,1,0,0,1,0,3,"Puits protégé",3,"Non",NA,9,2022,"SEN"
168323736,38,"Homme","Aucun enseignement formel",660,"Louga",26,"Rural",46,76,"Inactif (ne cherche pas)",3,NA,3,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,1,0,0,1,1,4,"Puits protégé",3,"Oui",5,9,2022,"SEN"
168323737,30,"Femme","Secondaire incomplet",661,"Louga",26,"Rural",46,76,"Inactif (ne cherche pas)",4,NA,3,"G","G - Commerce; réparation d'automobiles",NA,NA,0,1,0,0,1,1,3,"Puits non protégé",3,"Oui",5,9,2022,"SEN"
168327146,22,"Femme","Secondaire incomplet",660,"Kaffrine",12,"Rural",24,48,"Employé à temps plein",11,NA,2,"G","G - Commerce; réparation d'automobiles",NA,NA,1,1,1,1,1,1,6,"Robinet dans la maison",2,"Oui",2,9,2022,"SEN"
168327161,66,"Homme","Enseignement informel/coranique",660,"Kaffrine",12,"Rural",24,48,"Inactif (ne cherche pas)",7777,3,4,NA,NA,"A","A - Agriculture, sylviculture et pêche",1,1,1,0,1,1,5,"Robinet dans la maison",1,"Oui",2,9,2022,"SEN"
168327468,25,"Homme","Enseignement informel/coranique",660,"Kaffrine",12,"Rural",24,48,"Inactif (ne cherche pas)",5,NA,2,"C","C - Industrie manufacturière",NA,NA,1,1,1,1,1,1,6,"Robinet dans la cour/concession",1,"Oui",4,9,2022,"SEN"
168327469,41,"Femme","Aucun enseignement formel",660,"Kaffrine",12,"Rural",24,48,"Inactif (ne cherche pas)",5,NA,2,"C","C - Industrie manufacturière",NA,NA,1,0,0,0,1,1,3,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168328540,58,"Homme","Secondaire incomplet",660,"Kaffrine",12,"Rural",24,48,"Inactif (ne cherche pas)",3,NA,2,"A","A - Agriculture, sylviculture et pêche",NA,NA,0,1,0,0,1,0,2,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168328541,30,"Femme","Primaire incomplet",661,"Kaffrine",12,"Rural",24,48,"Chômeur (cherche un emploi)",0,NA,3,NA,"Non applicable (sans emploi)",NA,NA,1,1,1,1,1,NA,NA,"Robinet dans la maison",1,"Non",NA,9,2022,"SEN"
168329275,47,"Femme","Aucun enseignement formel",660,"Kaffrine",12,"Rural",24,48,"Inactif (ne cherche pas)",3,NA,3,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,0,0,0,1,1,3,"Robinet dans la cour/concession",2,"Oui",4,9,2022,"SEN"
168329276,58,"Homme","Enseignement informel/coranique",660,"Kaffrine",12,"Rural",24,48,"Inactif (ne cherche pas)",3,NA,3,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,0,0,0,1,0,2,"Fontaine publique",3,"Oui",3,9,2022,"SEN"
168329290,43,"Homme","Primaire complet",660,"Dakar",4,"Urbain",4,19,"Chômeur (cherche un emploi)",NA,NA,4,NA,NA,NA,NA,1,1,1,1,1,1,6,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168330226,52,"Homme","Secondaire complet",660,"Dakar",3,"Urbain",3,16,"Employé à temps plein",NA,NA,2,NA,NA,NA,NA,1,1,0,1,1,1,5,"Robinet dans la maison",1,"Oui",1,9,2022,"SEN"
168330301,74,"Homme","Primaire incomplet",2,"Kolda",23,"Rural",39,68,"Inactif (ne cherche pas)",7777,6,3,NA,NA,"O","O - Administration publique et défense",1,0,0,0,1,0,2,"Source/rivière",3,"Non",NA,9,2022,"SEN"
168330302,27,"Femme","Secondaire incomplet",660,"Kolda",23,"Rural",39,68,"Inactif (ne cherche pas)",2,NA,3,NA,"Non applicable (femme au foyer)",NA,NA,1,1,0,0,1,0,3,"Source/rivière",3,"Non",NA,9,2022,"SEN"
168330711,50,"Homme","Enseignement informel/coranique",661,"Thiès",40,"Rural",76,107,"Inactif (ne cherche pas)",3,NA,3,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,0,1,0,1,0,3,"Fontaine publique",3,"Oui",5,9,2022,"SEN"
168330712,62,"Femme","Aucun enseignement formel",661,"Thiès",40,"Rural",76,107,"Inactif (ne cherche pas)",2,NA,3,NA,"Non applicable (femme au foyer)",NA,NA,1,0,0,0,1,0,2,"Source/rivière",3,"Oui",5,9,2022,"SEN"
168330714,50,"Homme","Primaire complet",662,"Thiès",40,"Rural",76,107,"Inactif (ne cherche pas)",3,NA,2,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,1,1,1,1,1,6,"Robinet dans la cour/concession",1,"Oui",4,9,2022,"SEN"
168330715,76,"Femme","Aucun enseignement formel",662,"Thiès",40,"Rural",76,107,"Inactif (ne cherche pas)",5,NA,3,"C","C - Industrie manufacturière",NA,NA,1,1,0,0,1,0,3,"Puits protégé",3,"Oui",3,9,2022,"SEN"
168330796,44,"Homme","Secondaire incomplet",661,"Thiès",40,"Rural",76,107,"Employé à temps partiel",NA,NA,4,NA,NA,NA,NA,1,1,1,1,1,NA,NA,"Source/rivière",3,"Oui",5,9,2022,"SEN"
168330797,36,"Femme","Aucun enseignement formel",661,"Thiès",40,"Rural",76,107,"Inactif (ne cherche pas)",2,NA,3,NA,"Non applicable (femme au foyer)",NA,NA,1,0,0,0,1,0,2,"Source/rivière",3,"Non",NA,9,2022,"SEN"
168330953,53,"Homme","Enseignement informel/coranique",662,"Thiès",40,"Rural",76,107,"Inactif (ne cherche pas)",3,NA,3,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,1,1,0,1,0,4,"Source/rivière",3,"Oui",2,9,2022,"SEN"
168330981,38,"Femme","Aucun enseignement formel",662,"Thiès",40,"Rural",76,107,"Inactif (ne cherche pas)",5,NA,2,"C","C - Industrie manufacturière",NA,NA,0,0,0,0,1,0,1,"Source/rivière",3,"Non",NA,9,2022,"SEN"
168332588,45,"Femme","Enseignement informel/coranique",664,"Kolda",23,"Rural",39,68,"Chômeur (cherche un emploi)",6,NA,2,"O","O - Administration publique et défense",NA,NA,1,1,1,1,1,1,6,"Robinet dans la maison",1,"Non",NA,9,2022,"SEN"
168332589,31,"Homme","Primaire incomplet",661,"Kolda",23,"Rural",39,68,"Chômeur (cherche un emploi)",6,NA,3,"O","O - Administration publique et défense",NA,NA,1,1,1,1,1,1,6,"Source/rivière",3,"Non",NA,9,2022,"SEN"
168332633,25,"Homme","Secondaire incomplet",661,"Kolda",23,"Rural",39,68,"Inactif (ne cherche pas)",3,NA,4,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,0,1,0,1,1,4,"Source/rivière",3,"Non",NA,9,2022,"SEN"
168332675,25,"Femme","Secondaire incomplet",661,"Kolda",23,"Rural",39,68,"Inactif (ne cherche pas)",2,NA,4,NA,"Non applicable (femme au foyer)",NA,NA,1,0,1,0,1,0,3,"Source/rivière",1,"Non",NA,9,2022,"SEN"
168332697,26,"Homme","Secondaire incomplet",661,"Kolda",23,"Rural",39,68,"Chômeur (cherche un emploi)",7777,3,0,NA,NA,"A","A - Agriculture, sylviculture et pêche",1,1,0,0,1,0,3,NA,3,"Non",NA,9,2022,"SEN"
168332698,28,"Femme","Secondaire incomplet",664,"Kolda",23,"Rural",39,68,"Chômeur (cherche un emploi)",7777,NA,3,NA,NA,NA,NA,0,0,0,0,1,1,2,"Puits non protégé",3,"Non",NA,9,2022,"SEN"
168338743,23,"Homme","Secondaire incomplet",660,"Louga",26,"Urbain",49,79,"Inactif (ne cherche pas)",NA,NA,0,NA,NA,NA,NA,0,1,1,1,1,1,5,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168338744,26,"Femme","Primaire incomplet",660,"Louga",26,"Urbain",49,79,"Employé à temps partiel",NA,NA,2,NA,NA,NA,NA,0,1,0,0,1,1,3,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168338750,19,"Homme","Secondaire incomplet",660,"Louga",26,"Urbain",49,79,"Inactif (ne cherche pas)",1,NA,3,NA,"Non applicable (étudiant)",NA,NA,1,1,0,1,1,1,5,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168338751,46,"Femme","Aucun enseignement formel",661,"Louga",26,"Urbain",49,79,"Chômeur (cherche un emploi)",5,NA,3,"C","C - Industrie manufacturière",NA,NA,1,1,1,0,1,0,4,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168339921,25,"Homme","Aucun enseignement formel",661,"Louga",26,"Urbain",49,79,"Inactif (ne cherche pas)",6,NA,3,"O","O - Administration publique et défense",NA,NA,1,1,1,NA,1,1,NA,"Robinet dans la maison",1,"Non",NA,9,2022,"SEN"
168339922,40,"Femme","Aucun enseignement formel",661,"Louga",26,"Urbain",49,79,"Inactif (ne cherche pas)",5,NA,2,"C","C - Industrie manufacturière",NA,NA,0,1,0,0,1,0,2,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168342235,55,"Homme","Aucun enseignement formel",660,"Louga",26,"Urbain",49,79,"Inactif (ne cherche pas)",NA,NA,4,NA,NA,NA,NA,0,1,0,0,1,0,2,"Fontaine publique",1,"Oui",5,9,2022,"SEN"
168342236,65,"Femme","Aucun enseignement formel",661,"Louga",26,"Urbain",49,79,"Inactif (ne cherche pas)",5,NA,2,"C","C - Industrie manufacturière",NA,NA,1,1,0,0,1,0,3,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168344999,23,"Homme","Post-secondaire incomplet",660,"Thiès",40,"Urbain",84,117,"Inactif (ne cherche pas)",1,NA,2,NA,"Non applicable (étudiant)",NA,NA,1,1,1,1,1,1,6,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168345000,25,"Femme","Primaire complet",660,"Thiès",40,"Urbain",84,117,"Inactif (ne cherche pas)",0,NA,1,NA,"Non applicable (sans emploi)",NA,NA,1,1,1,1,1,1,6,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168345042,53,"Homme","Secondaire complet",662,"Kaffrine",15,"Rural",27,52,"Employé à temps plein",3,NA,3,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,1,1,0,1,0,4,"Robinet dans la cour/concession",2,"Non",NA,9,2022,"SEN"
168345043,58,"Femme","Aucun enseignement formel",662,"Kaffrine",15,"Rural",27,52,"Inactif (ne cherche pas)",4,NA,3,"G","G - Commerce; réparation d'automobiles",NA,NA,1,0,0,0,1,0,2,"Robinet dans la cour/concession",2,"Non",NA,9,2022,"SEN"
168345208,38,"Femme","Primaire incomplet",660,"Kolda",23,"Urbain",41,70,"Inactif (ne cherche pas)",2,NA,3,NA,"Non applicable (femme au foyer)",NA,NA,1,1,0,0,1,1,4,"Robinet dans la maison",1,"Oui",2,9,2022,"SEN"
168345243,34,"Homme",NA,661,"Kolda",23,"Urbain",41,70,"Employé à temps plein",NA,NA,0,NA,NA,NA,NA,1,1,1,1,1,1,6,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168345271,30,"Femme","Secondaire incomplet",664,"Kolda",23,"Urbain",41,70,"Inactif (ne cherche pas)",2,NA,4,NA,"Non applicable (femme au foyer)",NA,NA,0,1,1,0,1,NA,NA,"Robinet dans la maison",1,"Oui",3,9,2022,"SEN"
168345659,77,"Homme","Secondaire incomplet",662,"Kaffrine",15,"Rural",27,52,"Inactif (ne cherche pas)",3,NA,1,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,1,1,1,1,0,5,"Robinet dans la maison",1,"Non",NA,9,2022,"SEN"
168345660,32,"Femme","Secondaire complet",2,"Kaffrine",15,"Rural",27,52,"Employé à temps partiel",11,NA,3,"G","G - Commerce; réparation d'automobiles",NA,NA,1,1,1,1,1,1,6,"Robinet dans la maison",1,"Non",NA,9,2022,"SEN"
168346203,20,"Homme","Primaire complet",662,"Kaffrine",15,"Rural",27,52,"Inactif (ne cherche pas)",3,NA,4,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,1,0,0,1,1,4,"Robinet dans la maison",2,"Non",NA,9,2022,"SEN"
168346313,22,"Femme","Secondaire incomplet",662,"Kaffrine",15,"Rural",27,52,"Inactif (ne cherche pas)",2,NA,4,NA,"Non applicable (femme au foyer)",NA,NA,1,1,1,0,1,1,5,"Robinet dans la cour/concession",2,"Non",NA,9,2022,"SEN"
168346765,37,"Femme","Secondaire incomplet",661,"Thiès",40,"Urbain",84,117,"Inactif (ne cherche pas)",2,NA,0,NA,"Non applicable (femme au foyer)",NA,NA,0,1,1,1,1,1,5,"Robinet dans la cour/concession",2,"Oui",5,9,2022,"SEN"
168346766,36,"Homme","Post-secondaire incomplet",660,"Thiès",40,"Urbain",84,117,"Employé à temps plein",4,NA,0,"G","G - Commerce; réparation d'automobiles",NA,NA,1,1,1,1,1,0,5,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168346771,52,"Femme","Secondaire incomplet",660,"Thiès",40,"Urbain",84,117,"Chômeur (cherche un emploi)",4,NA,2,"G","G - Commerce; réparation d'automobiles",NA,NA,1,1,1,1,1,1,6,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168346772,33,"Homme","Primaire complet",660,"Thiès",40,"Urbain",84,117,"Inactif (ne cherche pas)",6,NA,3,"O","O - Administration publique et défense",NA,NA,1,1,0,0,1,1,4,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168346924,59,"Homme","Enseignement informel/coranique",660,"Thiès",40,"Urbain",84,117,"Chômeur (cherche un emploi)",NA,NA,3,NA,NA,NA,NA,1,1,0,0,1,0,3,NA,3,"Non",NA,9,2022,"SEN"
