"id_individu","rep_age","rep_genre","rep_niveau_etudes","rep_langue_domicile","region","departement","milieu","commune","arrondismt","source_eau","assainissement","electricite_acces","electricite_freq","manque_nourriture","manque_eau","manque_soins","manque_combustible","manque_revenus","prive_manque_nourriture","prive_manque_eau","prive_manque_soins","prive_manque_combustible","prive_manque_revenus","indice_privation","groupe_privation","round_afrobarometer","annee_enquete","pays","poids"
168330715,76,"Femme","Aucun enseignement formel",662,"Thiès",40,"Rural",76,107,"Puits protégé",3,"Oui",3,0,2,2,1,3,0,1,1,0,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168330796,44,"Homme","Secondaire incomplet",661,"Thiès",40,"Rural",76,107,"Source/rivière",3,"Oui",5,0,3,0,2,4,0,1,0,1,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168330797,36,"Femme","Aucun enseignement formel",661,"Thiès",40,"Rural",76,107,"Source/rivière",3,"Non",NA,3,2,2,3,3,1,1,1,1,1,5,"Privation sévère (3+ types)",9,2022,"SEN",1
168330953,53,"Homme","Enseignement informel/coranique",662,"Thiès",40,"Rural",76,107,"Source/rivière",3,"Oui",2,2,2,2,2,3,1,1,1,1,1,5,"Privation sévère (3+ types)",9,2022,"SEN",1
168330981,38,"Femme","Aucun enseignement formel",662,"Thiès",40,"Rural",76,107,"Source/rivière",3,"Non",NA,2,4,4,0,2,1,1,1,0,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168332588,45,"Femme","Enseignement informel/coranique",664,"Kolda",23,"Rural",39,68,"Robinet dans la maison",1,"Non",NA,3,3,2,2,2,1,1,1,1,1,5,"Privation sévère (3+ types)",9,2022,"SEN",1
168332589,31,"Homme","Primaire incomplet",661,"Kolda",23,"Rural",39,68,"Source/rivière",3,"Non",NA,1,0,1,1,3,0,0,0,0,1,1,"Privation légère (1 type)",9,2022,"SEN",1
168332633,25,"Homme","Secondaire incomplet",661,"Kolda",23,"Rural",39,68,"Source/rivière",3,"Non",NA,1,3,3,0,4,0,1,1,0,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168332675,25,"Femme","Secondaire incomplet",661,"Kolda",23,"Rural",39,68,"Source/rivière",1,"Non",NA,1,3,2,2,4,0,1,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168332697,26,"Homme","Secondaire incomplet",661,"Kolda",23,"Rural",39,68,NA,3,"Non",NA,3,0,0,0,0,1,0,0,0,0,1,"Privation légère (1 type)",9,2022,"SEN",1
168332698,28,"Femme","Secondaire incomplet",664,"Kolda",23,"Rural",39,68,"Puits non protégé",3,"Non",NA,3,1,3,3,3,1,0,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168338743,23,"Homme","Secondaire incomplet",660,"Louga",26,"Urbain",49,79,"Robinet dans la maison",1,"Oui",5,0,0,0,0,0,0,0,0,0,0,0,"Aucune privation",9,2022,"SEN",1
168338744,26,"Femme","Primaire incomplet",660,"Louga",26,"Urbain",49,79,"Robinet dans la maison",1,"Oui",5,0,0,1,2,2,0,0,0,1,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168338750,19,"Homme","Secondaire incomplet",660,"Louga",26,"Urbain",49,79,"Robinet dans la maison",1,"Oui",4,0,1,0,3,3,0,0,0,1,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168338751,46,"Femme","Aucun enseignement formel",661,"Louga",26,"Urbain",49,79,"Robinet dans la maison",1,"Oui",4,2,0,2,2,3,1,0,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168339921,25,"Homme","Aucun enseignement formel",661,"Louga",26,"Urbain",49,79,"Robinet dans la maison",1,"Non",NA,0,0,1,2,3,0,0,0,1,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168339922,40,"Femme","Aucun enseignement formel",661,"Louga",26,"Urbain",49,79,"Robinet dans la maison",1,"Oui",4,1,0,3,2,2,0,0,1,1,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168342235,55,"Homme","Aucun enseignement formel",660,"Louga",26,"Urbain",49,79,"Fontaine publique",1,"Oui",5,0,4,0,2,4,0,1,0,1,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168342236,65,"Femme","Aucun enseignement formel",661,"Louga",26,"Urbain",49,79,"Robinet dans la maison",1,"Oui",4,2,0,2,2,2,1,0,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168344999,23,"Homme","Post-secondaire incomplet",660,"Thiès",40,"Urbain",84,117,"Robinet dans la maison",1,"Oui",4,0,2,0,1,2,0,1,0,0,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168345000,25,"Femme","Primaire complet",660,"Thiès",40,"Urbain",84,117,"Robinet dans la maison",1,"Oui",4,0,0,0,0,1,0,0,0,0,0,0,"Aucune privation",9,2022,"SEN",1
168345042,53,"Homme","Secondaire complet",662,"Kaffrine",15,"Rural",27,52,"Robinet dans la cour/concession",2,"Non",NA,3,3,3,2,3,1,1,1,1,1,5,"Privation sévère (3+ types)",9,2022,"SEN",1
168345043,58,"Femme","Aucun enseignement formel",662,"Kaffrine",15,"Rural",27,52,"Robinet dans la cour/concession",2,"Non",NA,2,3,3,0,3,1,1,1,0,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168345208,38,"Femme","Primaire incomplet",660,"Kolda",23,"Urbain",41,70,"Robinet dans la maison",1,"Oui",2,2,0,3,3,3,1,0,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168345243,34,"Homme",NA,661,"Kolda",23,"Urbain",41,70,"Robinet dans la maison",1,"Oui",5,0,2,0,2,0,0,1,0,1,0,2,"Privation modérée (2 types)",9,2022,"SEN",1
168345271,30,"Femme","Secondaire incomplet",664,"Kolda",23,"Urbain",41,70,"Robinet dans la maison",1,"Oui",3,0,0,2,0,4,0,0,1,0,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168345659,77,"Homme","Secondaire incomplet",662,"Kaffrine",15,"Rural",27,52,"Robinet dans la maison",1,"Non",NA,0,2,0,0,1,0,1,0,0,0,1,"Privation légère (1 type)",9,2022,"SEN",1
168345660,32,"Femme","Secondaire complet",2,"Kaffrine",15,"Rural",27,52,"Robinet dans la maison",1,"Non",NA,2,0,2,3,3,1,0,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168346203,20,"Homme","Primaire complet",662,"Kaffrine",15,"Rural",27,52,"Robinet dans la maison",2,"Non",NA,0,0,1,0,4,0,0,0,0,1,1,"Privation légère (1 type)",9,2022,"SEN",1
168346313,22,"Femme","Secondaire incomplet",662,"Kaffrine",15,"Rural",27,52,"Robinet dans la cour/concession",2,"Non",NA,0,0,0,0,4,0,0,0,0,1,1,"Privation légère (1 type)",9,2022,"SEN",1
168346765,37,"Femme","Secondaire incomplet",661,"Thiès",40,"Urbain",84,117,"Robinet dans la cour/concession",2,"Oui",5,0,0,0,0,0,0,0,0,0,0,0,"Aucune privation",9,2022,"SEN",1
168346766,36,"Homme","Post-secondaire incomplet",660,"Thiès",40,"Urbain",84,117,"Robinet dans la maison",1,"Oui",5,1,0,0,0,0,0,0,0,0,0,0,"Aucune privation",9,2022,"SEN",1
168346771,52,"Femme","Secondaire incomplet",660,"Thiès",40,"Urbain",84,117,"Robinet dans la maison",1,"Oui",5,1,2,1,2,2,0,1,0,1,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168346772,33,"Homme","Primaire complet",660,"Thiès",40,"Urbain",84,117,"Robinet dans la maison",1,"Oui",5,1,2,1,2,3,0,1,0,1,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168346924,59,"Homme","Enseignement informel/coranique",660,"Thiès",40,"Urbain",84,117,NA,3,"Non",NA,3,3,3,3,3,1,1,1,1,1,5,"Privation sévère (3+ types)",9,2022,"SEN",1
168346925,18,"Femme","Secondaire incomplet",662,"Thiès",40,"Urbain",84,117,"Robinet dans la maison",1,"Oui",2,0,0,0,0,2,0,0,0,0,1,1,"Privation légère (1 type)",9,2022,"SEN",1
168347002,51,"Homme","Enseignement informel/coranique",661,"Kaffrine",15,"Rural",27,52,"Robinet dans la cour/concession",3,"Non",NA,2,0,3,0,2,1,0,1,0,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168347003,25,"Femme","Aucun enseignement formel",661,"Kaffrine",15,"Rural",27,52,"Robinet dans la cour/concession",3,"Non",NA,1,3,2,3,4,0,1,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168347216,85,"Homme","Secondaire incomplet",663,"Kolda",23,"Urbain",41,70,"Robinet dans la cour/concession",2,"Oui",5,0,0,2,0,2,0,0,1,0,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168366956,72,"Homme","Enseignement informel/coranique",661,"Matam",29,"Rural",53,84,"Puits protégé",1,"Non",NA,0,2,3,0,2,0,1,1,0,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168366957,50,"Femme","Enseignement informel/coranique",661,"Matam",29,"Rural",53,84,"Puits protégé",1,"Non",NA,2,1,2,0,3,1,0,1,0,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168367003,60,"Homme","Enseignement informel/coranique",661,"Matam",29,"Rural",53,84,"Source/rivière",3,"Non",NA,3,4,3,0,4,1,1,1,0,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168367004,49,"Femme","Aucun enseignement formel",660,"Matam",29,"Rural",53,84,"Source/rivière",3,"Non",NA,3,3,4,0,4,1,1,1,0,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168367997,22,"Homme","Aucun enseignement formel",661,"Matam",29,"Rural",53,84,"Puits non protégé",3,"Non",NA,3,3,4,0,2,1,1,1,0,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168367998,24,"Femme","Aucun enseignement formel",661,"Matam",29,"Rural",53,84,"Source/rivière",3,"Non",NA,4,3,3,0,3,1,1,1,0,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168368070,59,"Homme","Enseignement informel/coranique",660,"Matam",29,"Rural",53,84,"Puits protégé",3,"Non",NA,0,2,0,0,1,0,1,0,0,0,1,"Privation légère (1 type)",9,2022,"SEN",1
168368071,60,"Femme","Aucun enseignement formel",660,"Matam",29,"Rural",53,84,"Puits protégé",3,"Non",NA,1,2,0,0,0,0,1,0,0,0,1,"Privation légère (1 type)",9,2022,"SEN",1
168369119,25,"Femme","Secondaire incomplet",660,"Louga",24,"Urbain",48,78,"Robinet dans la maison",1,"Oui",5,0,0,2,1,1,0,0,1,0,0,1,"Privation légère (1 type)",9,2022,"SEN",1
168369229,44,"Homme","Enseignement informel/coranique",660,"Kaffrine",14,"Rural",26,51,"Robinet dans la cour/concession",3,"Oui",4,0,0,2,0,4,0,0,1,0,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168369230,28,"Femme","Aucun enseignement formel",660,"Kaffrine",14,"Rural",26,51,"Robinet dans la cour/concession",1,"Oui",4,0,1,2,0,2,0,0,1,0,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168369653,30,"Homme","Primaire incomplet",661,"Kaffrine",14,"Rural",26,51,"Fontaine publique",3,"Oui",2,3,0,1,0,4,1,0,0,0,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168369654,19,"Femme","Primaire complet",660,"Kaffrine",14,"Rural",26,51,"Robinet dans la maison",1,"Oui",2,0,2,0,0,2,0,1,0,0,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168369689,33,"Homme","Secondaire incomplet",661,"Kolda",23,"Rural",39,67,"Robinet dans la maison",2,"Non",NA,1,3,3,2,3,0,1,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168369690,58,"Femme","Primaire incomplet",661,"Kolda",23,"Rural",39,67,"Source/rivière",3,"Non",NA,2,3,2,1,4,1,1,1,0,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168369823,23,"Femme","Aucun enseignement formel",660,"Kaffrine",14,"Rural",26,51,"Robinet dans la maison",1,"Non",NA,2,0,2,2,2,1,0,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168369824,60,"Homme","Enseignement informel/coranique",661,"Kaffrine",14,"Rural",26,51,"Robinet dans la maison",1,"Non",NA,0,0,0,2,2,0,0,0,1,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168370289,20,"Femme","Secondaire incomplet",660,"Kaffrine",14,"Rural",26,51,"Robinet dans la cour/concession",2,"Oui",4,3,2,2,0,3,1,1,1,0,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168370302,55,"Homme",NA,663,"Kaffrine",14,"Rural",26,51,"Robinet dans la cour/concession",2,"Oui",4,2,1,1,0,3,1,0,0,0,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168371450,38,"Femme","Primaire incomplet",664,"Kolda",23,"Rural",39,67,"Robinet dans la cour/concession",2,"Non",NA,0,0,2,2,3,0,0,1,1,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168371451,53,"Homme","Primaire incomplet",664,"Kolda",23,"Rural",39,67,"Robinet dans la cour/concession",2,"Non",NA,0,0,3,1,3,0,0,1,0,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168371680,27,"Homme","Primaire complet",664,"Kolda",23,"Rural",39,67,"Robinet dans la maison",1,"Non",NA,1,2,3,0,3,0,1,1,0,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168371681,19,"Femme","Primaire complet",664,"Kolda",23,"Rural",39,67,"Robinet dans la maison",1,"Non",NA,1,0,1,1,1,0,0,0,0,0,0,"Aucune privation",9,2022,"SEN",1
168373037,35,"Homme",NA,660,"Thiès",41,"Urbain",87,122,"Robinet dans la maison",2,"Oui",5,1,0,1,0,3,0,0,0,0,1,1,"Privation légère (1 type)",9,2022,"SEN",1
168373038,28,"Femme","Primaire incomplet",660,"Thiès",41,"Urbain",87,122,"Robinet dans la maison",1,"Oui",5,0,2,2,1,3,0,1,1,0,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168373268,39,"Femme","Secondaire incomplet",660,"Thiès",41,"Urbain",87,122,"Robinet dans la maison",1,"Oui",5,0,0,0,0,2,0,0,0,0,1,1,"Privation légère (1 type)",9,2022,"SEN",1
168373289,56,"Homme",NA,660,"Thiès",41,"Urbain",87,122,"Robinet dans la maison",1,"Oui",4,0,0,0,0,1,0,0,0,0,0,0,"Aucune privation",9,2022,"SEN",1
168373712,22,"Femme","Primaire incomplet",661,"Kolda",23,"Rural",39,67,"Robinet dans la maison",1,"Non",NA,3,0,1,2,4,1,0,0,1,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168373713,60,"Homme","Enseignement informel/coranique",NA,"Kolda",23,"Rural",39,67,"Robinet dans la maison",1,"Non",NA,0,0,2,0,0,0,0,1,0,0,1,"Privation légère (1 type)",9,2022,"SEN",1
168374062,26,"Homme",NA,2,"Thiès",41,"Urbain",87,122,"Robinet dans la maison",1,"Oui",5,0,0,0,0,0,0,0,0,0,0,0,"Aucune privation",9,2022,"SEN",1
168374063,22,"Femme",NA,660,"Thiès",41,"Urbain",87,122,"Robinet dans la maison",1,"Oui",2,2,1,0,0,2,1,0,0,0,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168374337,52,"Homme","Secondaire incomplet",660,"Thiès",41,"Urbain",87,122,"Robinet dans la maison",1,"Oui",4,0,2,0,0,2,0,1,0,0,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168374389,30,"Femme","Post-secondaire incomplet",661,"Thiès",41,"Urbain",87,122,"Robinet dans la maison",1,"Oui",4,0,4,0,0,3,0,1,0,0,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168379465,37,"Femme","Aucun enseignement formel",660,"Tambacounda",38,"Rural",70,101,"Fontaine publique",3,"Non",NA,0,3,3,0,3,0,1,1,0,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168380565,31,"Homme","Enseignement informel/coranique",661,"Tambacounda",38,"Rural",70,101,"Puits protégé",3,"Non",NA,3,3,2,0,2,1,1,1,0,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168381401,34,"Homme","Secondaire incomplet",660,"Louga",24,"Urbain",48,78,"Robinet dans la maison",1,"Oui",5,0,0,2,1,2,0,0,1,0,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168382868,30,"Femme","Secondaire incomplet",660,"Louga",24,"Urbain",48,78,"Robinet dans la maison",1,"Oui",4,0,0,0,2,0,0,0,0,1,0,1,"Privation légère (1 type)",9,2022,"SEN",1
168382869,55,"Homme","Aucun enseignement formel",660,"Louga",24,"Urbain",48,78,"Robinet dans la maison",1,"Oui",4,0,0,0,3,3,0,0,0,1,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168383735,70,"Femme","Aucun enseignement formel",660,"Louga",24,"Urbain",48,78,"Robinet dans la maison",1,"Oui",4,0,0,2,2,2,0,0,1,1,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168383736,18,"Homme","Secondaire incomplet",660,"Louga",24,"Urbain",48,78,"Robinet dans la maison",1,"Oui",2,2,1,4,1,3,1,0,1,0,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168383737,38,"Homme","Aucun enseignement formel",660,"Louga",24,"Urbain",48,78,"Robinet dans la maison",1,"Oui",5,2,2,2,1,2,1,1,1,0,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168384145,38,"Femme","Aucun enseignement formel",660,"Louga",24,"Urbain",48,78,"Robinet dans la maison",1,"Oui",5,0,0,0,3,2,0,0,0,1,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168384146,28,"Femme","Secondaire incomplet",660,"Louga",24,"Rural",43,72,"Fontaine publique",3,"Oui",5,3,2,3,3,4,1,1,1,1,1,5,"Privation sévère (3+ types)",9,2022,"SEN",1
168384705,55,"Homme","Primaire complet",660,"Kolda",23,"Urbain",41,70,"Robinet dans la maison",1,"Oui",4,0,0,0,0,0,0,0,0,0,0,0,"Aucune privation",9,2022,"SEN",1
168384722,40,"Femme","Primaire incomplet",661,"Kolda",23,"Urbain",41,70,"Robinet dans la cour/concession",2,"Oui",5,0,0,0,0,3,0,0,0,0,1,1,"Privation légère (1 type)",9,2022,"SEN",1
168384759,30,"Homme",NA,661,"Kolda",23,"Urbain",41,70,"Robinet dans la maison",2,"Oui",4,0,2,0,1,2,0,1,0,0,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168385217,55,"Femme","Aucun enseignement formel",662,"Fatick",NA,"Rural",18,41,"Robinet dans la maison",1,"Oui",4,0,4,2,3,4,0,1,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168385218,55,"Homme",NA,662,"Fatick",NA,"Rural",18,41,"Robinet dans la maison",1,"Oui",4,1,3,0,3,2,0,1,0,1,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168385219,51,"Femme","Enseignement informel/coranique",662,"Fatick",NA,"Rural",18,41,NA,1,"Oui",2,1,2,2,0,2,0,1,1,0,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168385220,28,"Homme","Primaire incomplet",662,"Fatick",NA,"Rural",18,41,"Robinet dans la cour/concession",2,"Oui",5,0,4,0,2,2,0,1,0,1,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168385235,32,"Femme","Primaire incomplet",660,"Fatick",NA,"Rural",18,41,"Fontaine publique",1,"Oui",2,0,4,0,0,2,0,1,0,0,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168385236,57,"Homme","Enseignement informel/coranique",662,"Fatick",NA,"Rural",18,41,"Fontaine publique",1,"Oui",4,0,3,0,0,2,0,1,0,0,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168385422,26,"Femme","Enseignement informel/coranique",660,"Thiès",41,"Urbain",87,120,"Robinet dans la cour/concession",1,"Oui",4,0,0,2,0,3,0,0,1,0,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168385423,41,"Homme","Enseignement informel/coranique",663,"Thiès",41,"Urbain",87,120,"Robinet dans la maison",1,"Oui",4,0,0,0,0,0,0,0,0,0,0,0,"Aucune privation",9,2022,"SEN",1
168385596,78,"Femme","Secondaire incomplet",2,"Thiès",41,"Urbain",87,120,"Robinet dans la maison",1,"Oui",4,0,0,0,0,0,0,0,0,0,0,0,"Aucune privation",9,2022,"SEN",1
168385597,29,"Homme","Secondaire incomplet",661,"Thiès",41,"Urbain",87,120,"Robinet dans la cour/concession",2,"Oui",4,0,0,0,0,2,0,0,0,0,1,1,"Privation légère (1 type)",9,2022,"SEN",1
168385978,38,"Homme","Secondaire incomplet",663,"Tambacounda",38,"Rural",70,101,"Source/rivière",3,"Non",NA,0,3,3,0,3,0,1,1,0,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168385999,38,"Femme","Secondaire incomplet",661,"Kolda",23,"Urbain",41,70,"Puits non protégé",2,"Non",NA,3,0,2,2,2,1,0,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168386717,18,"Homme","Secondaire incomplet",660,"Thiès",41,"Urbain",87,120,"Robinet dans la maison",1,"Oui",4,2,2,0,2,0,1,1,0,1,0,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168386718,29,"Femme",NA,660,"Thiès",41,"Urbain",87,120,"Robinet dans la maison",2,"Oui",2,2,0,2,2,3,1,0,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168387733,50,"Homme","Enseignement informel/coranique",660,"Tambacounda",38,"Rural",70,101,"Puits non protégé",3,"Non",NA,0,4,0,0,2,0,1,0,0,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168387734,20,"Femme","Enseignement informel/coranique",NA,"Tambacounda",38,"Rural",70,101,"Puits protégé",3,"Non",NA,2,2,2,2,2,1,1,1,1,1,5,"Privation sévère (3+ types)",9,2022,"SEN",1
168387952,19,"Femme","Primaire incomplet",663,"Tambacounda",38,"Rural",70,101,"Puits non protégé",3,"Non",NA,2,2,2,0,3,1,1,1,0,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168388537,47,"Femme","Secondaire incomplet",662,"Fatick",NA,"Rural",18,41,"Robinet dans la maison",1,"Oui",3,0,3,2,2,2,0,1,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168388538,57,"Homme","Aucun enseignement formel",660,"Fatick",NA,"Rural",18,41,"Robinet dans la maison",1,"Oui",4,0,4,2,2,2,0,1,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168389015,68,"Femme","Secondaire incomplet",662,"Thiès",41,"Urbain",87,120,"Robinet dans la maison",1,"Oui",5,0,1,2,1,2,0,0,1,0,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168389016,52,"Homme","Secondaire incomplet",660,"Thiès",41,"Urbain",87,120,"Robinet dans la maison",1,"Oui",5,2,1,2,1,2,1,0,1,0,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168389329,40,"Homme","Enseignement informel/coranique",661,"Tambacounda",38,"Rural",70,101,"Fontaine publique",3,"Non",NA,4,3,3,1,4,1,1,1,0,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168389330,64,"Femme","Primaire complet",663,"Tambacounda",38,"Rural",70,101,"Fontaine publique",2,"Non",NA,3,3,3,0,3,1,1,1,0,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168395477,52,"Homme","Enseignement informel/coranique",661,"Matam",27,"Rural",50,80,"Robinet dans la maison",1,"Oui",5,0,3,0,0,4,0,1,0,0,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168395478,40,"Femme","Aucun enseignement formel",661,"Matam",27,"Rural",50,80,"Robinet dans la maison",1,"Oui",5,4,4,4,1,4,1,1,1,0,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168396677,66,"Homme","Enseignement informel/coranique",661,"Matam",27,"Rural",50,80,"Puits protégé",1,"Oui",5,1,2,0,0,3,0,1,0,0,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168396678,20,"Femme","Secondaire incomplet",661,"Matam",27,"Rural",50,80,"Robinet dans la maison",1,"Oui",5,2,1,3,0,3,1,0,1,0,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168397130,50,"Femme","Primaire incomplet",661,"Matam",27,"Rural",50,80,"Robinet dans la maison",1,"Oui",1,2,2,2,2,3,1,1,1,1,1,5,"Privation sévère (3+ types)",9,2022,"SEN",1
168397131,69,"Homme","Aucun enseignement formel",661,"Matam",27,"Rural",50,80,"Robinet dans la maison",2,"Oui",2,2,2,1,2,4,1,1,0,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168397207,65,"Femme","Aucun enseignement formel",660,"Matam",27,"Rural",50,80,"Robinet dans la maison",1,"Non",NA,1,1,0,0,0,0,0,0,0,0,0,"Aucune privation",9,2022,"SEN",1
168397208,30,"Homme",NA,2,"Matam",27,"Rural",50,80,"Robinet dans la maison",1,"Oui",2,0,1,0,0,0,0,0,0,0,0,0,"Aucune privation",9,2022,"SEN",1
168399314,35,"Femme","Aucun enseignement formel",660,"Louga",24,"Rural",44,73,"Robinet dans la maison",1,"Oui",4,0,2,0,2,3,0,1,0,1,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168399315,19,"Homme","Secondaire incomplet",660,"Louga",24,"Rural",44,73,"Robinet dans la maison",1,"Oui",5,0,3,4,2,0,0,1,1,1,0,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168400916,35,"Femme","Aucun enseignement formel",660,"Louga",24,"Rural",44,73,"Robinet dans la maison",1,"Oui",4,1,4,1,3,3,0,1,0,1,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168400917,45,"Homme","Aucun enseignement formel",660,"Louga",24,"Rural",44,73,"Robinet dans la maison",1,"Oui",4,0,0,2,2,3,0,0,1,1,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168401570,30,"Femme","Primaire incomplet",660,"Louga",24,"Rural",44,73,"Robinet dans la maison",1,"Oui",4,2,3,3,2,2,1,1,1,1,1,5,"Privation sévère (3+ types)",9,2022,"SEN",1
168401571,30,"Homme","Aucun enseignement formel",660,"Louga",24,"Rural",44,73,"Robinet dans la maison",1,"Oui",4,2,2,2,2,3,1,1,1,1,1,5,"Privation sévère (3+ types)",9,2022,"SEN",1
168401578,60,"Femme","Aucun enseignement formel",660,"Louga",24,"Rural",44,73,"Robinet dans la maison",1,"Oui",2,2,0,2,1,2,1,0,1,0,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168401579,18,"Homme","Secondaire incomplet",660,"Louga",24,"Rural",44,73,"Robinet dans la maison",1,"Oui",5,0,1,1,1,2,0,0,0,0,1,1,"Privation légère (1 type)",9,2022,"SEN",1
168412416,38,"Homme","Secondaire complet",NA,"Tambacounda",39,"Rural",71,102,"Robinet dans la cour/concession",2,"Oui",5,0,2,2,0,2,0,1,1,0,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
